,Region,District,EPA,Lat,Lon,Altitude,Gender,Literacy,Number_followers,Date_trained,Length,Farm_size,Sust_Ag_Activities,Types_Sust_Ag,Full_CA,Partial_CA,Agroforestry,Manure_making,Pit_planting,Sust_Other,Crops,Crops_Maize,Crops_Millet,Crops_Sorghum,Crops_Cassava,Crops_Sweet_Potato,Crops_European_Potato,Crops_Soya,Crops_Groundnuts,Crops_Beans,Crops_Pigeon_Pea,Crops_Cowpea,Crops_Sugarcane,Crops_Other,Vegetables,Fruit_trees,Livestock,Type_livestock,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats_Sheep,Livestock_Guinea_Fowl,Livestock_Pigs,Livestock_Other,Livestock_Rabbits,X_id
233,Central,Lilongwe,Mpingu,-13.98455667,33.598035,1136.2,Female,Primary School,29,2016-05-20,1107,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Beans,1,0,0,0,0,0,0,0,1,0,0,0,0,Yes,No,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,39833442
234,Central,Lilongwe,Mngwangwa,-13.75795833,33.6225,1384.7,Male,Primary School,32,2014-09-29,1706,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Soya Groundnuts Beans Other,1,0,0,0,0,0,1,1,1,0,0,0,1,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,39833445
235,Central,Lilongwe,Mpingu,-13.98448333,33.59795333,1131.7,Male,Secondary School,12,2016-05-30,1097,1.2,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",0,1,0,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,No,No,Yes,Chickens,0,1,0,0,0,0,0,0,39833449
236,Central,Lilongwe,Mpingu,-13.984375,33.59808667,1150.5,Male,Primary School,30,2016-05-30,1097,1.2,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",0,1,1,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,No,Yes,Chickens,0,1,0,0,0,0,0,0,39833457
237,Central,Lilongwe,Mngwangwa,-13.75899667,33.62226667,1535.3,Female,Secondary School,30,2015-10-05,1335,0.56,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Manure Making Pit Planting",1,0,0,1,1,0,Maize Soya Groundnuts Beans Other,1,0,0,0,0,0,1,1,1,0,0,0,1,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39833458
238,Central,Lilongwe,Mpingu,-13.98466667,33.59817833,1154.2,Male,Secondary School,30,2016-05-31,1096,0.2,Yes,Agroforestry Manure Making Pit Planting,0,0,1,1,1,0,Maize Sweet Potato Soya Groundnuts,1,0,0,0,1,0,1,1,0,0,0,0,0,Yes,No,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39833467
239,Central,Lilongwe,Mngwangwa,-13.758425,33.62259167,1400.4,Male,Secondary School,25,2015-09-25,1345,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Groundnuts Beans Other,1,0,0,0,0,0,0,1,1,0,0,0,1,Yes,Yes,Yes,Cattle Goats/Sheep Pigs Chickens,1,1,0,1,0,1,0,0,39833584
240,Central,Lilongwe,Mngwangwa,-13.75776667,33.62252333,1189.8,Female,Secondary School,23,2015-08-30,1371,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,No,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39833604
241,Central,Lilongwe,Mngwangwa,-13.75767167,33.622385,1236.4,Female,Secondary School,29,2016-05-16,1111,NA,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Manure Making Pit Planting",1,0,0,1,1,0,Maize Soya Beans,1,0,0,0,0,0,1,0,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39833626
242,Central,Lilongwe,Mngwangwa,-13.75785667,33.62267333,1235,Female,Primary School,20,2015-11-22,1287,0.8,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",0,1,0,1,1,0,Maize Soya Other,1,0,0,0,0,0,1,0,0,0,0,0,1,No,Yes,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39833658
243,Central,Lilongwe,Mngwangwa,-13.75758667,33.62236833,1198,Male,Secondary School,20,2016-09-22,982,0.8,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",0,1,1,1,1,0,Maize Soya Beans,1,0,0,0,0,0,1,0,1,0,0,0,0,No,No,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39833670
244,Central,Lilongwe,Mngwangwa,-13.75766167,33.62237833,1190.4,Male,Secondary School,30,2016-05-16,1111,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Soya Groundnuts Beans Cow Peas Other,1,0,0,0,0,0,1,1,1,0,1,0,1,Yes,No,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39833698
245,Central,Lilongwe,Mngwangwa,-13.75777833,33.622315,1438.3,Male,Secondary School,22,2015-09-03,1367,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Cassava Sweet Potato European Potato Groundnuts Beans Cow Peas,1,0,0,1,1,1,0,1,1,0,1,0,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,39833713
246,Central,Lilongwe,Mngwangwa,-13.75769667,33.62286667,1313.1,Female,Primary School,30,2016-09-22,982,0.2,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",0,1,1,1,1,0,Maize Sweet Potato Soya Groundnuts Beans Cow Peas Other,1,0,0,0,1,0,1,1,1,0,1,0,1,Yes,Yes,No,,NA,NA,NA,NA,NA,NA,NA,NA,39833721
247,Central,Lilongwe,Mngwangwa,-13.75798167,33.62243,1249.7,Male,Primary School,30,2015-10-05,1335,0.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39833727
248,Central,Lilongwe,Mngwangwa,-13.75789,33.62269167,1239.1,Female,Secondary School,30,2015-10-05,1335,0.8,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",0,1,1,1,1,0,Maize Soya Beans Other,1,0,0,0,0,0,1,0,1,0,0,0,1,Yes,Yes,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39833734
249,Central,Lilongwe,Mngwangwa,-13.757875,33.622395,1239.3,Female,Secondary School,30,2016-05-16,1111,0.83,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Sweet Potato Soya Groundnuts Beans Cow Peas Other,1,0,0,0,1,0,1,1,1,0,1,0,1,Yes,Yes,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,39833740
250,Central,Lilongwe,Mngwangwa,-13.75810333,33.62259333,1235.6,Female,Primary School,30,2016-09-02,1002,0.6,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",0,1,1,1,1,0,Maize Sweet Potato Soya Groundnuts Beans,1,0,0,0,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,39833744
251,Central,Lilongwe,Mngwangwa,-13.758365,33.62277833,1235.4,Male,Primary School,30,2016-09-02,1002,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Soya Groundnuts Beans Pigeon Peas Cow Peas,1,0,0,0,0,0,1,1,1,1,1,0,0,Yes,Yes,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39833753
252,Central,Lilongwe,Mngwangwa,-13.75822,33.62262,1235.1,Male,Secondary School,25,2016-09-01,1003,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,39833760
253,Central,Lilongwe,Mngwangwa,-13.75822833,33.62253167,1235.1,Male,Secondary School,20,2016-09-28,976,0.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39833766
254,Central,Lilongwe,Mpingu,-13.98468833,33.59806167,1125.2,Female,Secondary School,47,2015-09-28,1342,0.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Cattle Chickens,1,1,0,0,0,0,0,0,39833770
255,Central,Lilongwe,Mngwangwa,-13.75841333,33.62221,1235,Female,Secondary School,30,2016-09-01,1003,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,39833777
256,Central,Lilongwe,Mpingu,-13.984655,33.598075,1096.8,Male,Secondary School,20,2016-05-29,1098,0.3,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",1,1,0,1,1,0,Maize Soya,1,0,0,0,0,0,1,0,0,0,0,0,0,Yes,No,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,39833781
257,Central,Lilongwe,Mpingu,-13.96706,33.59517,1129.9,Female,Secondary School,22,2014-09-28,1707,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,39833786
258,Central,Lilongwe,Mpingu,-14.00265667,33.54861833,1171.4,Male,Primary School,26,2016-06-13,1083,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",1,1,0,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,No,Yes,Yes,Goats/Sheep Chickens Other,0,1,0,1,0,0,1,0,39833789
259,Central,Lilongwe,Mngwangwa,-13.84157,33.68459667,1158.7,Male,Primary School,29,2014-09-28,1707,1,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Beans,1,0,0,0,0,0,0,0,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39833797
260,Central,Lilongwe,Mngwangwa,-13.84183667,33.68447,1156.5,Female,Primary School,30,2015-08-30,1371,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",1,1,0,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,No,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39833801
261,Central,Lilongwe,Mngwangwa,-13.84181833,33.68452167,1166.2,Female,Secondary School,10,2017-11-01,577,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Pigeon Peas,1,0,0,0,0,0,1,1,0,1,0,0,0,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,39833804
262,Central,Lilongwe,Mngwangwa,-13.84167333,33.68454333,1176.2,Male,Secondary School,30,2015-09-28,1342,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Other,1,0,0,0,0,0,1,1,0,0,0,0,1,Yes,Yes,Yes,Goats/Sheep Chickens Other,0,1,0,1,0,0,1,0,39833811
263,Central,Lilongwe,Mngwangwa,-13.84167167,33.68467,1172.1,Male,Primary School,7,2015-08-30,1371,0.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting Other",1,1,1,1,1,1,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,No,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39833819
264,Central,Lilongwe,Mngwangwa,-13.84177,33.68444,1165.5,Male,Secondary School,30,2015-08-30,1371,1.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Groundnuts,1,0,0,0,0,0,0,1,0,0,0,0,0,Yes,No,Yes,Goats/Sheep Rabbits,0,0,0,1,0,0,0,1,39833823
265,Central,Lilongwe,Mngwangwa,-13.841755,33.68454167,1165.4,Male,Primary School,30,2014-11-01,1673,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Beans Other,1,0,0,0,0,0,1,1,1,0,0,0,1,Yes,No,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,39833827
266,Central,Lilongwe,Mngwangwa,-13.841735,33.68444333,1165.7,Male,Primary School,30,2014-11-01,1673,1,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Beans,1,0,0,0,0,0,1,0,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39833831
267,Central,Lilongwe,Mngwangwa,-13.84178667,33.68434833,1165.6,Male,Secondary School,30,2015-08-30,1371,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Other,1,0,0,0,0,0,1,1,0,0,0,0,1,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39833834
268,Central,Lilongwe,Mngwangwa,-13.84180833,33.68440333,1162.1,Male,Primary School,18,2014-09-28,1707,1.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Other,1,0,0,0,0,0,1,1,0,0,0,0,1,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39833836
269,Central,Lilongwe,Mngwangwa,-13.84167,33.68458333,1157.2,Female,Primary School,15,2018-08-02,303,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Groundnuts,1,0,0,0,0,0,0,1,0,0,0,0,0,Yes,No,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39833841
270,Central,Lilongwe,Mngwangwa,-13.84161667,33.68455,1146.8,Male,Primary School,15,2015-08-30,1371,1.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Beans Other,1,0,0,0,0,0,1,1,1,0,0,0,1,Yes,Yes,Yes,Goats/Sheep Pigs Chickens Rabbits,0,1,0,1,0,1,0,1,39833845
271,Central,Lilongwe,Mngwangwa,-13.84161333,33.68443,1168.5,Male,Primary School,29,2015-11-01,1308,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Groundnuts Other,1,0,0,0,0,0,0,1,0,0,0,0,1,Yes,Yes,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39833850
272,Central,Lilongwe,Mpingu,-13.98518833,33.59884,1181.4,Male,Primary School,20,2015-10-09,1331,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Manure Making Pit Planting",1,0,0,1,1,0,Maize Sweet Potato Soya Groundnuts,1,0,0,0,1,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens Other,0,1,0,1,0,0,1,0,39833856
273,Central,Lilongwe,Mngwangwa,-13.841685,33.68434,1170.5,Female,Secondary School,19,2015-08-30,1371,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",1,1,0,1,1,0,Maize Soya Groundnuts Beans Other,1,0,0,0,0,0,1,1,1,0,0,0,1,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,39833858
274,Central,Lilongwe,Mngwangwa,-13.84167,33.68451833,1142.8,Female,Secondary School,30,2016-05-24,1103,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Other,1,0,0,0,0,0,1,1,0,0,0,0,1,Yes,No,Yes,Chickens,0,1,0,0,0,0,0,0,39833866
275,Central,Lilongwe,Mngwangwa,-13.84166333,33.68449167,1151.2,Male,Secondary School,16,2015-05-26,1467,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Pit Planting",1,1,1,0,1,0,Maize Cassava Groundnuts Beans,1,0,0,1,0,0,0,1,1,0,0,0,0,Yes,No,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39833870
276,Central,Lilongwe,Mngwangwa,-13.84161,33.6845,1159,Female,Primary School,20,2015-08-30,1371,0.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",1,1,0,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39833873
277,Central,Lilongwe,Mngwangwa,-13.84162667,33.68454667,1165,Female,Primary School,30,2014-11-01,1673,0.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Groundnuts Other,1,0,0,0,0,0,0,1,0,0,0,0,1,Yes,No,Yes,Chickens,0,1,0,0,0,0,0,0,39833876
278,Central,Lilongwe,Mngwangwa,-13.841655,33.68440333,1177.6,Male,Secondary School,25,2015-08-30,1371,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Other,1,0,0,0,0,0,1,1,0,0,0,0,1,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,39833883
279,Central,Lilongwe,Mpingu,-13.98488333,33.59866,1191.1,Female,Primary School,30,2013-05-15,2208,0.4,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",0,1,1,1,1,0,Maize Beans Other,1,0,0,0,0,0,0,0,1,0,0,0,1,No,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,39833885
280,Central,Lilongwe,Mngwangwa,-13.84165833,33.68454333,1152.5,Female,Primary School,29,2016-05-24,1103,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",1,1,0,1,1,0,Maize Soya Other,1,0,0,0,0,0,1,0,0,0,0,0,1,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,39833886
281,Central,Lilongwe,Mngwangwa,-13.84164833,33.68451333,1155.8,Female,Primary School,4,2018-11-01,212,0.4,No,,NA,NA,NA,NA,NA,NA,Maize Groundnuts,1,0,0,0,0,0,0,1,0,0,0,0,0,Yes,No,No,,NA,NA,NA,NA,NA,NA,NA,NA,39833888
282,Central,Lilongwe,Mpingu,-13.98449333,33.598435,1115.7,Male,Primary School,28,2016-08-04,1031,0.8,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Pit Planting",0,1,0,0,1,0,Maize Groundnuts Beans,1,0,0,0,0,0,0,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39833890
283,Central,Lilongwe,Mngwangwa,-13.84163167,33.684525,1147.3,Male,Primary School,29,2017-05-03,759,0.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",1,1,0,1,1,0,Maize Soya Beans,1,0,0,0,0,0,1,0,1,0,0,0,0,Yes,Yes,Yes,Cattle Pigs Other,1,0,0,0,0,1,1,0,39833894
284,Central,Lilongwe,Mpingu,-13.98487167,33.59893667,1359.1,Male,Primary School,28,2016-08-07,1028,1.2,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",0,1,0,1,1,0,Maize Sweet Potato Soya Groundnuts Beans,1,0,0,0,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39833895
285,Central,Lilongwe,Mngwangwa,-13.84176667,33.68451,1179.6,Female,Primary School,29,2014-05-19,1839,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Manure Making Pit Planting",1,0,0,1,1,0,Maize Groundnuts,1,0,0,0,0,0,0,1,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39833897
286,Central,Lilongwe,Mpingu,-13.98544667,33.59823,1250.9,Male,Primary School,22,2016-05-16,1111,1.3,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Sweet Potato Soya Groundnuts Beans,1,0,0,0,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39833898
287,Central,Lilongwe,Mngwangwa,-13.84175,33.68471333,1138.1,Female,Primary School,30,2016-11-01,942,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Groundnuts,1,0,0,0,0,0,0,1,0,0,0,0,0,Yes,No,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39833900
288,Central,Lilongwe,Mpingu,-13.98504667,33.59836833,1058.9,Male,Secondary School,30,2015-08-05,1396,1,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",0,1,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39833904
289,Central,Lilongwe,Mngwangwa,-13.841435,33.68437833,1101,Male,Primary School,29,2016-08-29,1006,1,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Beans,1,0,0,0,0,0,1,0,1,0,0,0,0,Yes,No,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39833907
290,Central,Lilongwe,Mpingu,-13.98487,33.59826333,1040.8,Female,Secondary School,10,2015-11-19,1290,0.4,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",0,1,1,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,No,No,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39833909
291,Central,Lilongwe,Mngwangwa,-13.84158667,33.68452333,1162.7,Male,Secondary School,27,2016-08-02,1033,1,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Sweet Potato Groundnuts,1,0,0,0,1,0,0,1,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39833912
292,Central,Lilongwe,Mngwangwa,-13.84168833,33.68456833,1150.6,Male,Primary School,15,2015-08-30,1371,1.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Groundnuts,1,0,0,0,0,0,0,1,0,0,0,0,0,Yes,No,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39833917
293,Central,Lilongwe,Mpingu,-14.00557,33.5468,1189.3,Female,Secondary School,15,2016-02-03,1214,0.4,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",0,1,1,1,1,0,Maize Sweet Potato Beans,1,0,0,0,1,0,0,0,1,0,0,0,0,Yes,Yes,No,,NA,NA,NA,NA,NA,NA,NA,NA,39833919
